year,country,alt,grid,laps,driver_nationality,constructor_nationality,number,q1_millsec,race_month,top_3
2010,Spain,4.0,14,57,Italian,Indian,15,98969.0,6,no
2010,Spain,4.0,21,56,Brazilian,British,25,102086.0,6,no
2010,Spain,4.0,23,55,Indian,Spanish,20,102600.0,6,no
2010,Spain,4.0,22,55,German,British,24,102140.0,6,no
2010,Spain,4.0,24,55,Brazilian,Spanish,21,102851.0,6,no
2010,Spain,4.0,19,53,Italian,Malaysian,18,100658.0,6,no
2010,Spain,4.0,8,49,German,British,10,98843.0,6,no
2010,Spain,4.0,20,8,Finnish,Malaysian,19,100882.0,6,no
2010,Spain,4.0,2,8,Australian,Austrian,6,98549.0,6,no
2010,UK,153.0,2,52,Australian,Austrian,6,90858.0,7,yes
2010,UK,153.0,4,52,British,British,2,91297.0,7,yes
2010,UK,153.0,5,52,German,German,4,91626.0,7,yes
2010,UK,153.0,14,52,British,British,1,91435.0,7,no
2010,UK,153.0,8,52,Brazilian,British,9,91424.0,7,no
2010,UK,153.0,12,52,Japanese,Swiss,23,91851.0,7,no
2010,UK,153.0,1,52,German,Austrian,5,90841.0,7,no
2010,UK,153.0,11,52,German,Indian,14,91109.0,7,no
2010,UK,153.0,10,52,German,German,3,92058.0,7,no
2010,UK,153.0,13,52,German,British,10,92144.0,7,no
2010,UK,153.0,20,52,Italian,Indian,15,92226.0,7,no
2010,UK,153.0,16,52,Swiss,Italian,16,91901.0,7,no
2010,UK,153.0,15,52,Russian,French,12,91638.0,7,no
2010,UK,153.0,3,52,Spanish,Italian,8,90997.0,7,no
2010,UK,153.0,7,52,Brazilian,Italian,7,91313.0,7,no
2010,UK,153.0,21,51,Italian,Malaysian,18,94864.0,7,no
2010,UK,153.0,18,51,Finnish,Malaysian,19,94405.0,7,no
2010,UK,153.0,19,50,German,British,24,94775.0,7,no
2010,UK,153.0,23,50,Indian,Spanish,20,96576.0,7,no
2010,UK,153.0,24,50,Japanese,Spanish,21,96968.0,7,no
2010,UK,153.0,17,44,Spanish,Italian,17,92430.0,7,no
2010,UK,153.0,9,29,Spanish,Swiss,22,91533.0,7,no
2010,UK,153.0,6,19,Polish,French,11,91680.0,7,no
2010,UK,153.0,22,9,Brazilian,British,25,95212.0,7,no
2010,Germany,103.0,2,67,Spanish,Italian,8,74808.0,7,yes
2010,Germany,103.0,3,67,Brazilian,Italian,7,75216.0,7,yes
2010,Germany,103.0,1,67,German,Austrian,5,75152.0,7,yes
2010,Germany,103.0,6,67,British,British,2,75505.0,7,no
2010,Germany,103.0,5,67,British,British,1,75823.0,7,no
2010,Germany,103.0,4,67,Australian,Austrian,6,75334.0,7,no
2010,Germany,103.0,7,66,Polish,French,11,75736.0,7,no
2010,Germany,103.0,9,66,German,German,4,76178.0,7,no
2010,Germany,103.0,11,66,German,German,3,76084.0,7,no
2010,Germany,103.0,13,66,Russian,French,12,76521.0,7,no
2010,Germany,103.0,12,66,Japanese,Swiss,23,75951.0,7,no
2010,Germany,103.0,8,66,Brazilian,British,9,76398.0,7,no
2010,Germany,103.0,10,66,German,British,10,76387.0,7,no
2010,Germany,103.0,14,66,Spanish,Swiss,22,76450.0,7,no
2010,Germany,103.0,15,66,Spanish,Italian,17,76664.0,7,no
2010,Germany,103.0,21,65,Italian,Indian,15,78952.0,7,no
2010,Germany,103.0,19,65,German,Indian,14,76220.0,7,no
2010,Germany,103.0,23,64,German,British,24,78343.0,7,no
2010,Germany,103.0,20,63,Brazilian,Spanish,21,78592.0,7,no
2010,Germany,103.0,18,56,Finnish,Malaysian,19,78300.0,7,no
2010,Germany,103.0,24,50,Brazilian,British,25,84503.0,7,no
2010,Germany,103.0,22,19,Japanese,Spanish,20,79844.0,7,no
2010,Germany,103.0,17,3,Italian,Malaysian,18,77583.0,7,no
2010,Germany,103.0,16,1,Swiss,Italian,16,76029.0,7,no
2010,Hungary,264.0,2,70,Australian,Austrian,6,81132.0,8,yes
2010,Hungary,264.0,3,70,Spanish,Italian,8,81278.0,8,yes
2010,Hungary,264.0,1,70,German,Austrian,5,80417.0,8,yes
2010,Hungary,264.0,4,70,Brazilian,Italian,7,81299.0,8,no
2010,Hungary,264.0,7,70,Russian,French,12,81558.0,8,no
2010,Hungary,264.0,10,70,German,British,10,81598.0,8,no
2010,Hungary,264.0,9,69,Spanish,Swiss,22,81891.0,8,no
2010,Hungary,264.0,11,69,British,British,1,81422.0,8,no
2010,Hungary,264.0,23,69,Japanese,Swiss,23,82222.0,8,no
2010,Hungary,264.0,12,69,Brazilian,British,9,81478.0,8,no
2010,Hungary,264.0,14,69,German,German,3,81840.0,8,no
2010,Hungary,264.0,15,69,Swiss,Italian,16,81982.0,8,no
2010,Hungary,264.0,16,69,Italian,Indian,15,81789.0,8,no
2010,Hungary,264.0,19,67,Finnish,Malaysian,19,84120.0,8,no
2010,Hungary,264.0,20,67,Italian,Malaysian,18,84199.0,8,no
2010,Hungary,264.0,18,67,German,British,24,84050.0,8,no
2010,Hungary,264.0,22,67,Brazilian,Spanish,21,86391.0,8,no
2010,Hungary,264.0,21,66,Brazilian,British,25,85118.0,8,no
2010,Hungary,264.0,24,66,Japanese,Spanish,20,86453.0,8,no
2010,Hungary,264.0,5,23,British,British,2,81455.0,8,no
2010,Hungary,264.0,8,23,Polish,French,11,81159.0,8,no
2010,Hungary,264.0,6,15,German,German,4,81212.0,8,no
2010,Hungary,264.0,13,15,German,Indian,14,82080.0,8,no
2010,Hungary,264.0,17,1,Spanish,Italian,17,81978.0,8,no
2010,Belgium,401.0,2,44,British,British,2,116706.0,8,yes
2010,Belgium,401.0,1,44,Australian,Austrian,6,117352.0,8,yes
2010,Belgium,401.0,3,44,Polish,French,11,116041.0,8,yes
2010,Belgium,401.0,6,44,Brazilian,Italian,7,118323.0,8,no
2010,Belgium,401.0,8,44,German,Indian,14,118730.0,8,no
2010,Belgium,401.0,14,44,German,German,4,114826.0,8,no
2010,Belgium,401.0,21,44,German,German,3,116313.0,8,no
2010,Belgium,401.0,17,44,Japanese,Swiss,23,122284.0,8,no
2010,Belgium,401.0,23,44,Russian,French,12,84503.0,8,no
2010,Belgium,401.0,12,44,Italian,Indian,15,121102.0,8,no
2010,Belgium,401.0,24,44,Spanish,Swiss,22,125294.0,8,no
2010,Belgium,401.0,16,44,Swiss,Italian,16,120386.0,8,no
2010,Belgium,401.0,11,44,Spanish,Italian,17,118944.0,8,no
2010,Belgium,401.0,9,43,German,British,10,115442.0,8,no
2010,Belgium,401.0,4,43,German,Austrian,5,118487.0,8,no
2010,Belgium,401.0,13,43,Finnish,Malaysian,19,121343.0,8,no
2010,Belgium,401.0,22,43,Brazilian,British,25,138754.0,8,no
2010,Belgium,401.0,20,43,German,British,24,121316.0,8,no
2010,Belgium,401.0,15,43,Italian,Malaysian,18,121491.0,8,no
2010,Belgium,401.0,19,42,Japanese,Spanish,20,123941.0,8,no
2010,Belgium,401.0,10,37,Spanish,Italian,8,117023.0,8,no
2010,Belgium,401.0,5,15,British,British,1,117981.0,8,no
2010,Belgium,401.0,18,5,Brazilian,Spanish,21,123612.0,8,no
2010,Belgium,401.0,7,0,Brazilian,British,9,115757.0,8,no
2010,Italy,162.0,1,53,Spanish,Italian,8,82646.0,9,yes
2010,Italy,162.0,2,53,British,British,1,83085.0,9,yes
2010,Italy,162.0,3,53,Brazilian,Italian,7,82421.0,9,yes
2010,Italy,162.0,6,53,German,Austrian,5,83235.0,9,no
2010,Italy,162.0,7,53,German,German,4,83529.0,9,no
2010,Italy,162.0,4,53,Australian,Austrian,6,83431.0,9,no
2010,Italy,162.0,8,53,German,British,10,83516.0,9,no
2010,Italy,162.0,9,53,Polish,French,11,83234.0,9,no
2010,Italy,162.0,12,53,German,German,3,83840.0,9,no
2010,Italy,162.0,10,53,Brazilian,British,9,83695.0,9,no
2010,Italy,162.0,14,53,Swiss,Italian,16,83744.0,9,no
2010,Italy,162.0,19,53,Italian,Indian,15,85774.0,9,no
2010,Italy,162.0,20,53,Russian,French,12,84086.0,9,no
2010,Italy,162.0,16,52,Spanish,Swiss,22,84442.0,9,no
2010,Italy,162.0,15,52,Spanish,Italian,17,84083.0,9,no
2010,Italy,162.0,11,52,German,Indian,14,83493.0,9,no
2010,Italy,162.0,24,51,German,British,24,85934.0,9,no
2010,Italy,162.0,18,51,Finnish,Malaysian,19,85742.0,9,no
2010,Italy,162.0,23,51,Japanese,Spanish,20,87020.0,9,no
2010,Italy,162.0,21,50,Brazilian,British,25,85974.0,9,no
2010,Italy,162.0,17,46,Italian,Malaysian,18,85540.0,9,no
2010,Italy,162.0,22,11,Brazilian,Spanish,21,86847.0,9,no
2010,Italy,162.0,5,0,British,British,2,82830.0,9,no
2010,Italy,162.0,13,0,Japanese,Swiss,23,84273.0,9,no
2010,Singapore,18.0,1,61,Spanish,Italian,8,106541.0,9,yes
2010,Singapore,18.0,2,61,German,Austrian,5,106960.0,9,yes
2010,Singapore,18.0,5,61,Australian,Austrian,6,107088.0,9,yes
2010,Singapore,18.0,4,61,British,British,1,108032.0,9,no
2010,Singapore,18.0,7,61,German,German,4,108554.0,9,no
2010,Singapore,18.0,6,61,Brazilian,British,9,108183.0,9,no
2010,Singapore,18.0,8,61,Polish,French,11,107657.0,9,no
2010,Singapore,18.0,24,61,Brazilian,Italian,7,84503.0,9,no
2010,Singapore,18.0,15,61,German,Indian,14,108496.0,9,no
2010,Singapore,18.0,17,61,German,British,10,107984.0,9,no
2010,Singapore,18.0,12,60,Russian,French,12,108906.0,9,no
2010,Singapore,18.0,11,60,Spanish,Italian,17,108127.0,9,no
2010,Singapore,18.0,9,60,German,German,3,108425.0,9,no
2010,Singapore,18.0,13,60,Swiss,Italian,16,109063.0,9,no
2010,Singapore,18.0,20,59,Brazilian,British,25,111107.0,9,no
2010,Singapore,18.0,19,58,Finnish,Malaysian,19,110915.0,9,no
2010,Singapore,18.0,18,49,German,British,24,110271.0,9,no
2010,Singapore,18.0,14,36,German,Swiss,22,108696.0,9,no
2010,Singapore,18.0,3,35,British,British,2,108296.0,9,no
2010,Singapore,18.0,22,31,Austrian,Spanish,20,112946.0,9,no
2010,Singapore,18.0,10,30,Japanese,Swiss,23,108908.0,9,no
2010,Singapore,18.0,23,29,Brazilian,Spanish,21,114174.0,9,no
2010,Singapore,18.0,21,27,Italian,Malaysian,18,111641.0,9,no
2010,Singapore,18.0,16,1,Italian,Indian,15,108988.0,9,no
2010,Japan,45.0,1,53,German,Austrian,5,92035.0,10,yes
2010,Japan,45.0,2,53,Australian,Austrian,6,92476.0,10,yes
2010,Japan,45.0,4,53,Spanish,Italian,8,92555.0,10,yes
2010,Japan,45.0,5,53,British,British,1,92636.0,10,no
2010,Japan,45.0,8,53,British,British,2,92809.0,10,no
2010,Japan,45.0,10,53,German,German,3,92513.0,10,no
2010,Japan,45.0,14,53,Japanese,Swiss,23,92783.0,10,no
2010,Japan,45.0,11,53,German,Swiss,22,93011.0,10,no
2010,Japan,45.0,7,53,Brazilian,British,9,92361.0,10,no
2010,Japan,45.0,18,53,Swiss,Italian,16,93568.0,10,no
2010,Japan,45.0,16,52,Spanish,Italian,17,93471.0,10,no
2010,Japan,45.0,20,52,Finnish,Malaysian,19,95464.0,10,no
2010,Japan,45.0,19,51,Italian,Malaysian,18,95346.0,10,no
2010,Japan,45.0,22,51,German,British,24,96332.0,10,no
2010,Japan,45.0,23,51,Brazilian,Spanish,21,97270.0,10,no
2010,Japan,45.0,24,50,Japanese,Spanish,20,97365.0,10,no
2010,Japan,45.0,6,47,German,German,4,92238.0,10,no
2010,Japan,45.0,15,44,German,Indian,14,93186.0,10,no
2010,Japan,45.0,3,2,Polish,French,11,92808.0,10,no
2010,Japan,45.0,9,0,German,British,10,92211.0,10,no
2010,Japan,45.0,12,0,Brazilian,Italian,7,92721.0,10,no
2010,Japan,45.0,13,0,Russian,French,12,92849.0,10,no
2010,Japan,45.0,17,0,Italian,Indian,15,93216.0,10,no
2010,Japan,45.0,21,0,Brazilian,British,25,96265.0,10,no
2010,Korea,0.0,3,55,Spanish,Italian,8,97144.0,10,yes
2010,Korea,0.0,4,55,British,British,2,97113.0,10,yes
2010,Korea,0.0,6,55,Brazilian,Italian,7,97515.0,10,yes
2010,Korea,0.0,9,55,German,German,3,97980.0,10,no
2010,Korea,0.0,8,55,Polish,French,11,97703.0,10,no
2010,Korea,0.0,17,55,Italian,Indian,15,98955.0,10,no
2010,Korea,0.0,10,55,Brazilian,British,9,98257.0,10,no
2010,Korea,0.0,12,55,Japanese,Swiss,23,98429.0,10,no
2010,Korea,0.0,13,55,German,Swiss,22,98171.0,10,no
2010,Korea,0.0,11,55,German,British,10,98115.0,10,no
2010,Korea,0.0,15,55,Spanish,Italian,17,98583.0,10,no
2010,Korea,0.0,7,55,British,British,1,98123.0,10,no
2010,Korea,0.0,21,54,Finnish,Malaysian,19,101768.0,10,no
2010,Korea,0.0,24,53,Brazilian,Spanish,21,103283.0,10,no
2010,Korea,0.0,23,53,Japanese,Spanish,20,102444.0,10,no
2010,Korea,0.0,14,46,German,Indian,14,98572.0,10,no
2010,Korea,0.0,1,45,German,Austrian,5,97123.0,10,no
2010,Korea,0.0,20,39,Russian,French,12,98174.0,10,no
2010,Korea,0.0,19,31,German,British,24,100748.0,10,no
2010,Korea,0.0,16,30,Swiss,Italian,16,98621.0,10,no
2010,Korea,0.0,22,25,Brazilian,British,25,102325.0,10,no
2010,Korea,0.0,18,25,Italian,Malaysian,18,100521.0,10,no
2010,Korea,0.0,2,18,Australian,Austrian,6,97373.0,10,no
2010,Korea,0.0,5,18,German,German,4,97708.0,10,no
2010,Brazil,785.0,2,71,German,Austrian,5,79160.0,11,yes
2010,Brazil,785.0,3,71,Australian,Austrian,6,79025.0,11,yes
2010,Brazil,785.0,5,71,Spanish,Italian,8,78987.0,11,yes
2010,Brazil,785.0,4,71,British,British,2,79931.0,11,no
2010,Brazil,785.0,11,71,British,British,1,79905.0,11,no
2010,Brazil,785.0,13,71,German,German,4,80153.0,11,no
2010,Brazil,785.0,8,71,German,German,3,79879.0,11,no
2010,Brazil,785.0,1,70,German,British,10,80050.0,11,no
2010,Brazil,785.0,7,70,Polish,French,11,79249.0,11,no
2010,Brazil,785.0,12,70,Japanese,Swiss,23,79741.0,11,no
2010,Brazil,785.0,14,70,Spanish,Italian,17,80158.0,11,no
2010,Brazil,785.0,22,70,German,Indian,14,80830.0,11,no
2010,Brazil,785.0,19,70,Swiss,Italian,16,80096.0,11,no
2010,Brazil,785.0,6,70,Brazilian,British,9,79799.0,11,no
2010,Brazil,785.0,9,70,Brazilian,Italian,7,79778.0,11,no
2010,Brazil,785.0,10,70,Russian,French,12,80189.0,11,no
2010,Brazil,785.0,15,70,German,Swiss,22,80174.0,11,no
2010,Brazil,785.0,20,69,Finnish,Malaysian,19,82378.0,11,no
2010,Brazil,785.0,18,69,Italian,Malaysian,18,82250.0,11,no
2010,Brazil,785.0,17,69,German,British,24,82130.0,11,no
2010,Brazil,785.0,24,69,Brazilian,Spanish,21,83796.0,11,no
2010,Brazil,785.0,23,65,Austrian,Spanish,20,83083.0,11,no
2010,Brazil,785.0,21,62,Brazilian,British,25,82810.0,11,no
2010,Brazil,785.0,16,49,Italian,Indian,15,80592.0,11,no
2010,UAE,3.0,1,55,German,Austrian,5,100318.0,11,yes
2010,UAE,3.0,2,55,British,British,2,100335.0,11,yes
2010,UAE,3.0,4,55,British,British,1,100877.0,11,yes
2010,UAE,3.0,9,55,German,German,4,100231.0,11,no
2010,UAE,3.0,11,55,Polish,French,11,101336.0,11,no
2010,UAE,3.0,10,55,Russian,French,12,101018.0,11,no
2010,UAE,3.0,3,55,Spanish,Italian,8,100170.0,11,no
2010,UAE,3.0,5,55,Australian,Austrian,6,100690.0,11,no
2010,UAE,3.0,17,55,Spanish,Italian,17,101707.0,11,no
2010,UAE,3.0,6,55,Brazilian,Italian,7,100942.0,11,no
2010,UAE,3.0,14,55,German,Swiss,22,101409.0,11,no
2010,UAE,3.0,7,55,Brazilian,British,9,100904.0,11,no
2010,UAE,3.0,13,55,German,Indian,14,101473.0,11,no
2010,UAE,3.0,12,55,Japanese,Swiss,23,101045.0,11,no
2010,UAE,3.0,18,55,Swiss,Italian,16,101824.0,11,no
2010,UAE,3.0,15,55,German,British,10,101015.0,11,no
2010,UAE,3.0,20,54,Finnish,Malaysian,19,103712.0,11,no
2010,UAE,3.0,22,53,Brazilian,British,25,104510.0,11,no
2010,UAE,3.0,23,53,Brazilian,Spanish,21,105085.0,11,no
2010,UAE,3.0,24,53,Austrian,Spanish,20,105296.0,11,no
2010,UAE,3.0,19,51,Italian,Malaysian,18,103516.0,11,no
2010,UAE,3.0,21,43,German,British,24,104095.0,11,no
2010,UAE,3.0,8,0,German,German,3,101222.0,11,no
2010,UAE,3.0,16,0,Italian,Indian,15,101681.0,11,no
2011,Australia,10.0,1,58,German,Austrian,1,85296.0,3,yes
2011,Australia,10.0,2,58,British,British,3,85384.0,3,yes
2011,Australia,10.0,6,58,Russian,French,10,85543.0,3,yes
2011,Australia,10.0,5,58,Spanish,Italian,5,85707.0,3,no
2011,Australia,10.0,3,58,Australian,Austrian,2,85900.0,3,no
2011,Australia,10.0,4,58,British,British,4,85886.0,3,no
2011,Australia,10.0,8,58,Brazilian,Italian,6,86031.0,3,no
2011,Australia,10.0,10,57,Swiss,Italian,18,86232.0,3,no
2011,Australia,10.0,16,57,German,Indian,14,86245.0,3,no
2011,Australia,10.0,14,57,British,Indian,15,87222.0,3,no
2011,Australia,10.0,12,57,Spanish,Italian,19,86620.0,3,no
2011,Australia,10.0,18,57,German,French,9,87239.0,3,no
2011,Australia,10.0,20,56,Italian,Malaysian,21,89342.0,3,no
2011,Australia,10.0,22,54,Belgian,British,25,90822.0,3,no
2011,Australia,10.0,21,49,German,British,24,89858.0,3,no
2011,Australia,10.0,17,48,Brazilian,British,11,86270.0,3,no
2011,Australia,10.0,7,22,German,German,8,85856.0,3,no
2011,Australia,10.0,19,19,Finnish,Malaysian,20,89254.0,3,no
2011,Australia,10.0,11,19,German,German,7,85962.0,3,no
2011,Australia,10.0,15,9,Venezuelan,British,12,86298.0,3,no
2011,Australia,10.0,9,58,Japanese,Swiss,16,85717.0,3,no
2011,Australia,10.0,13,58,Mexican,Swiss,17,85812.0,3,no
2011,Australia,10.0,0,0,Italian,Spanish,23,92978.0,3,no
2011,Australia,10.0,0,0,Indian,Spanish,22,94293.0,3,no
2011,Malaysia,18.0,1,56,German,Austrian,1,97468.0,4,yes
2011,Malaysia,18.0,4,56,British,British,4,97033.0,4,yes
2011,Malaysia,18.0,6,56,German,French,9,97224.0,4,yes
2011,Malaysia,18.0,3,56,Australian,Austrian,2,97924.0,4,no
2011,Malaysia,18.0,7,56,Brazilian,Italian,6,96744.0,4,no
2011,Malaysia,18.0,5,56,Spanish,Italian,5,96897.0,4,no
2011,Malaysia,18.0,10,56,Japanese,Swiss,16,96994.0,4,no
2011,Malaysia,18.0,2,56,British,British,3,96861.0,4,no
2011,Malaysia,18.0,11,56,German,German,7,96904.0,4,no
2011,Malaysia,18.0,14,56,British,Indian,15,98045.0,4,no
2011,Malaysia,18.0,17,55,German,Indian,14,97693.0,4,no
2011,Malaysia,18.0,9,55,German,German,8,97316.0,4,no
2011,Malaysia,18.0,12,55,Swiss,Italian,18,97693.0,4,no
2011,Malaysia,18.0,13,55,Spanish,Italian,19,97677.0,4,no
2011,Malaysia,18.0,19,55,Finnish,Malaysian,20,98645.0,4,no
2011,Malaysia,18.0,21,54,German,British,24,100648.0,4,no
2011,Malaysia,18.0,8,52,Russian,French,10,97210.0,4,no
2011,Malaysia,18.0,23,46,Italian,Spanish,23,101549.0,4,no
2011,Malaysia,18.0,22,42,Belgian,British,25,101001.0,4,no
2011,Malaysia,18.0,20,31,Italian,Malaysian,21,98791.0,4,no
2011,Malaysia,18.0,16,23,Mexican,Swiss,17,97759.0,4,no
2011,Malaysia,18.0,15,22,Brazilian,British,11,98163.0,4,no
2011,Malaysia,18.0,24,14,Indian,Spanish,22,102574.0,4,no
2011,Malaysia,18.0,18,8,Venezuelan,British,12,98276.0,4,no
2011,China,5.0,3,56,British,British,3,96091.0,4,yes
2011,China,5.0,1,56,German,Austrian,1,95674.0,4,yes
2011,China,5.0,18,56,Australian,Austrian,2,96468.0,4,yes
2011,China,5.0,2,56,British,British,4,95924.0,4,no
2011,China,5.0,4,56,German,German,8,95272.0,4,no
2011,China,5.0,6,56,Brazilian,Italian,6,95478.0,4,no
2011,China,5.0,5,56,Spanish,Italian,5,95389.0,4,no
2011,China,5.0,14,56,German,German,7,95508.0,4,no
2011,China,5.0,10,56,Russian,French,10,95370.0,4,no
2011,China,5.0,13,56,Japanese,Swiss,16,96147.0,4,no
2011,China,5.0,8,56,British,Indian,15,95702.0,4,no
2011,China,5.0,16,56,German,French,9,95910.0,4,no
2011,China,5.0,15,56,Brazilian,British,11,95911.0,4,no
2011,China,5.0,9,56,Swiss,Italian,18,96110.0,4,no
2011,China,5.0,11,55,German,Indian,14,96092.0,4,no
2011,China,5.0,19,55,Finnish,Malaysian,20,97894.0,4,no
2011,China,5.0,12,55,Mexican,Swiss,17,96046.0,4,no
2011,China,5.0,17,55,Venezuelan,British,12,96121.0,4,no
2011,China,5.0,20,55,Italian,Malaysian,21,98318.0,4,no
2011,China,5.0,21,54,Belgian,British,25,99119.0,4,no
2011,China,5.0,22,54,German,British,24,99708.0,4,no
2011,China,5.0,23,54,Italian,Spanish,23,100212.0,4,no
2011,China,5.0,24,54,Indian,Spanish,22,100445.0,4,no
2011,China,5.0,7,9,Spanish,Italian,19,96133.0,4,no
2011,Turkey,130.0,1,58,German,Austrian,1,87039.0,5,yes
2011,Turkey,130.0,2,58,Australian,Austrian,2,87090.0,5,yes
2011,Turkey,130.0,5,58,Spanish,Italian,5,87349.0,5,yes
2011,Turkey,130.0,4,58,British,British,3,87091.0,5,no
2011,Turkey,130.0,3,58,German,German,8,87514.0,5,no
2011,Turkey,130.0,6,58,British,British,4,87374.0,5,no
2011,Turkey,130.0,9,58,German,French,9,87901.0,5,no
2011,Turkey,130.0,7,58,Russian,French,10,87475.0,5,no
2011,Turkey,130.0,16,58,Swiss,Italian,18,87620.0,5,no
2011,Turkey,130.0,10,58,Brazilian,Italian,6,87013.0,5,no
2011,Turkey,130.0,8,58,German,German,7,87697.0,5,no
2011,Turkey,130.0,12,57,German,Indian,14,87392.0,5,no
2011,Turkey,130.0,15,57,Mexican,Swiss,17,87778.0,5,no
2011,Turkey,130.0,11,57,Brazilian,British,11,88246.0,5,no
2011,Turkey,130.0,17,57,Spanish,Italian,19,88055.0,5,no
2011,Turkey,130.0,14,57,Venezuelan,British,12,87396.0,5,no
2011,Turkey,130.0,19,57,Italian,Malaysian,21,89673.0,5,no
2011,Turkey,130.0,18,56,Finnish,Malaysian,20,88780.0,5,no
2011,Turkey,130.0,23,56,Belgian,British,25,90445.0,5,no
2011,Turkey,130.0,22,55,Indian,Spanish,22,91564.0,5,no
2011,Turkey,130.0,20,53,Italian,Spanish,23,90692.0,5,no
2011,Turkey,130.0,13,44,British,Indian,15,87625.0,5,no
2011,Turkey,130.0,21,0,German,British,24,90813.0,5,no
2011,Spain,109.0,2,66,German,Austrian,1,84142.0,5,yes
2011,Spain,109.0,3,66,British,British,3,84370.0,5,yes
2011,Spain,109.0,5,66,British,British,4,84428.0,5,yes
2011,Spain,109.0,1,66,Australian,Austrian,2,83619.0,5,no
2011,Spain,109.0,4,65,Spanish,Italian,5,83485.0,5,no
2011,Spain,109.0,10,65,German,German,7,82960.0,5,no
2011,Spain,109.0,7,65,German,German,8,83507.0,5,no
2011,Spain,109.0,12,65,Mexican,Swiss,17,84209.0,5,no
2011,Spain,109.0,14,65,Japanese,Swiss,16,83656.0,5,no
2011,Spain,109.0,6,65,Russian,French,10,83069.0,5,no
2011,Spain,109.0,16,65,British,Indian,15,84332.0,5,no
2011,Spain,109.0,17,65,German,Indian,14,84648.0,5,no
2011,Spain,109.0,11,65,Swiss,Italian,18,83962.0,5,no
2011,Spain,109.0,9,65,Venezuelan,British,12,83406.0,5,no
2011,Spain,109.0,13,64,Spanish,Italian,19,84049.0,5,no
2011,Spain,109.0,19,64,Brazilian,British,11,86910.0,5,no
2011,Spain,109.0,18,64,Italian,Malaysian,21,86521.0,5,no
2011,Spain,109.0,20,63,German,British,24,87315.0,5,no
2011,Spain,109.0,23,62,Belgian,British,25,88556.0,5,no
2011,Spain,109.0,22,61,Indian,Spanish,22,87908.0,5,no
2011,Spain,109.0,8,58,Brazilian,Italian,6,83506.0,5,no
2011,Spain,109.0,15,48,Finnish,Malaysian,20,85874.0,5,no
2011,Spain,109.0,21,28,Italian,Spanish,23,87809.0,5,no
2011,Monaco,7.0,1,78,German,Austrian,1,75606.0,5,yes
2011,Monaco,7.0,4,78,Spanish,Italian,5,76051.0,5,yes
2011,Monaco,7.0,2,78,British,British,4,75397.0,5,yes
2011,Monaco,7.0,3,78,Australian,Austrian,2,76087.0,5,no
2011,Monaco,7.0,12,78,Japanese,Swiss,16,76513.0,5,no
2011,Monaco,7.0,9,78,British,British,3,75207.0,5,no
2011,Monaco,7.0,14,77,German,Indian,14,76600.0,5,no
2011,Monaco,7.0,15,77,German,French,9,76681.0,5,no
2011,Monaco,7.0,11,77,Brazilian,British,11,76616.0,5,no
2011,Monaco,7.0,16,77,Swiss,Italian,18,76358.0,5,no
2011,Monaco,7.0,7,76,German,German,8,75858.0,5,no
2011,Monaco,7.0,13,76,British,Indian,15,76813.0,5,no
2011,Monaco,7.0,18,76,Italian,Malaysian,21,77381.0,5,no
2011,Monaco,7.0,17,76,Finnish,Malaysian,20,77343.0,5,no
2011,Monaco,7.0,21,75,Belgian,British,25,78736.0,5,no
2011,Monaco,7.0,23,75,Italian,Spanish,23,84503.0,5,no
2011,Monaco,7.0,22,74,Indian,Spanish,22,84503.0,5,no
2011,Monaco,7.0,8,73,Venezuelan,British,12,75819.0,5,no
